5.667582059648903669e+04
6.707139033434932935e+04
6.275606629382348183e+04
4.958874289875089744e+04
6.107342396152248693e+04
5.652259816209087148e+04
5.177576562804965215e+04
6.733649054216101649e+04
6.261239281690368080e+04
6.877567752188020677e+04
5.788248640484917996e+04
6.384939127061458566e+04
5.998985460405177582e+04
6.131654256650536263e+04
6.495551596758246887e+04
6.610808854754030472e+04
6.092227980576729897e+04
6.066770191282172891e+04
5.787126659610181378e+04
6.280398543634141242e+04
5.772789639736194658e+04
5.793722165968969784e+04
5.542095191761484602e+04
6.920053261220308195e+04
5.662518798361210065e+04
5.684989286372111383e+04
5.964428901591448812e+04
5.941638292744703358e+04
6.368672131304197683e+04
6.485870312937827111e+04
6.919396622774664138e+04
5.765776199285974872e+04
6.616731906942024943e+04
5.876376623944426683e+04
6.801520411242279806e+04
6.810714730633598811e+04
5.765867352810984448e+04
7.071477865751515492e+04
6.819557844868181564e+04
6.129474818630557274e+04
6.570901926052650379e+04
5.667557447512337239e+04
5.569239873297040322e+04
5.491298413016735867e+04
6.539535304600725067e+04
6.832205387891776627e+04
5.225939601429365575e+04
6.556399282510366174e+04
5.377412861068084021e+04
6.154565738002443686e+04
5.160131020494552649e+04
6.422851158080393361e+04
6.699494407778803725e+04
6.461063876899163733e+04
5.912660371418901923e+04
5.899932462062951527e+04
5.799534088798018638e+04
5.630507188268743630e+04
7.039674394948306144e+04
6.137442250434223388e+04
6.285398708669808548e+04
5.611151753465877846e+04
6.359263968536727771e+04
6.399658267955089104e+04
6.432883371030351555e+04
5.998092470380669693e+04
5.786589235543312680e+04
6.061296996588221373e+04
6.488458558306111081e+04
5.892046108046157315e+04
5.663824728044978110e+04
6.671843421963068249e+04
6.059264742971347732e+04
6.418571110311712255e+04
6.332385034413591347e+04
6.767549777989540598e+04
6.462912781171320967e+04
5.919832450036015507e+04
6.703282960857563012e+04
6.124575214491455699e+04
6.007896634155835636e+04
5.923369986128544406e+04
6.239080240954506735e+04
6.294607250130884495e+04
6.585751622656965628e+04
5.505044376756281417e+04
6.154310894312477467e+04
5.317397044909412944e+04
6.716555391101427085e+04
6.038733907143522083e+04
6.555043000176829810e+04
5.022900773858778120e+04
6.664233536267244199e+04
5.410439847171376459e+04
5.618809412826441985e+04
5.468606648295869672e+04
5.786476747130538570e+04
6.187741740803478024e+04
5.557924276165493211e+04
5.512488744493251579e+04
6.852954701876541367e+04
7.088873827374375833e+04
6.906649502148799365e+04
5.622217353649019788e+04
6.409750311159266130e+04
5.621811194945315947e+04
5.643384617070294917e+04
4.929898720288692857e+04
6.889936195874593977e+04
7.241986497107901960e+04
5.427126619388765539e+04
6.138866106294974452e+04
5.382573924591500690e+04
5.723462440185117157e+04
6.474352124223236024e+04
6.456313282225652074e+04
6.401773003875734139e+04
6.090849000565080496e+04
6.184356738142130780e+04
5.700140096843642823e+04
6.147033502038318693e+04
6.407224903152340266e+04
6.654866834120971907e+04
